id_cliente,marca_rec,sku,len_marca_rec,desc_rec,desc_giro,desc_subgiro,categoria_cliente_2,fecha_creacion,antiguedad,new_segment,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_compania,cod_sucursal,cod_cliente,cod_modulo,cod_ruta,peso,marca_rec_rank
MX|0030|1522079,ENERGIZANTE,517297,6,VOLT RED LATA 473 ML 12 PACK,FARMACIAS O BOTICAS,FARMACIAS / BOTICAS INDEPENDIENTES,Regular,2016-03-18,old_client,MANTENER,1,F1,2026-01-12,0030,84,1522079,11551,1155,1,1
MX|0030|1522079,CAFE,800060,6,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,FARMACIAS O BOTICAS,FARMACIAS / BOTICAS INDEPENDIENTES,Regular,2016-03-18,old_client,MANTENER,1,F1,2026-01-12,0030,84,1522079,11551,1155,2,2
MX|0030|1549584,ENERGIZANTE,517263,1,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,BLINDAR,1,F1,2026-01-12,0030,112,1549584,10651,1065,1,1
MX|0030|1549748,ENERGIZANTE,517263,2,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1549748,10651,1065,1,1
MX|0030|1551568,ENERGIZANTE,517262,1,VOLT MORA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1551568,10651,1065,1,1
MX|0030|1551575,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,BLINDAR,1,F1,2026-01-12,0030,112,1551575,10651,1065,1,1
MX|0030|1551576,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1551576,10651,1065,1,1
MX|0030|1551591,ENERGIZANTE,522512,2,VOLT PONCHE DE FRUTA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,1,F1,2026-01-12,0030,112,1551591,10651,1065,1,1
MX|0030|1554919,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1554919,10651,1065,1,1
MX|0030|1554938,ENERGIZANTE,517263,1,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1554938,10651,1065,1,1
MX|0030|1554944,ENERGIZANTE,517262,1,VOLT MORA REGULAR LATA 473 ML 15,,MINIMARKET INDEPENDIENTE,Irregular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1554944,10651,1065,1,1
MX|0030|1557273,ENERGIZANTE,522512,1,VOLT PONCHE DE FRUTA LATA 473 ML 12,NEGOCIOS INDEPENDIENTES,GIMNASIO TRADICIONAL,Regular,2016-03-22,old_client,OPTIMIZAR,1,F1,2026-01-12,0030,112,1557273,10651,1065,2,1
MX|0030|1557278,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,1,F1,2026-01-12,0030,112,1557278,10651,1065,1,1
